geometry.coordinates,properties.GRID_ADDRE,properties.FIXTURE_ST,long,lat,copyright,date,pano_id,status,view_lat,view_long,streetview_dist,light_shown,pole_shown,able_zoom,pan_need,bearing_adj,remove
"[-78.497352, 38.042956]",G0026BA4900,ENCL,-78.497352,38.042956,© Google,2012-08,KixSiB63LAlfWJfma-yNbQ,OK,38.04292681,-78.49732223,4.162896298,1,1,1,0,0,
"[-78.472987, 38.028691]",G0025PF3600,ENCL,-78.472987,38.028691,© Google,2019-07,N6zAL3PqwIk8bqjrUXHLqw,OK,38.0286551,-78.47297327,4.163518927,1,1,1,0,0,
"[-78.48692, 38.028276]",G0025HF3400,ENCL,-78.48692,38.028276,© Google,2019-07,0vWVl7oHidjFjjzOxpzSMQ,OK,38.02830324,-78.48688737,4.1652187,,,,,,
"[-78.484365, 38.058071]",G0026IL8700,ENCL,-78.484365,38.058071,© Google,2014-10,uuePppeHaLsF4sdYbtkigw,OK,38.05810343,-78.48438888,4.165236071,,,,,,
"[-78.460635, 38.024924]",G0025WC4800,ENFL,-78.460635,38.024924,© Google,2019-07,nudBSfG4ajCGOLEjJD6D5A,OK,38.02492262,-78.46058759,4.16570633,,,,,,
"[-78.492192, 38.018665]",G0024EN3500,ENCL,-78.492192,38.018665,© Google,2012-07,9pikQQmnlk8PTy3mgU-j9g,OK,38.0186413,-78.4921552,4.166801474,,,,,,
"[-78.50116, 38.016729]",F2324XM0000,ENCL,-78.50116,38.016729,© Google,2019-07,lNehbvetUL_FonSCcxQ5Og,OK,38.01676628,-78.50116558,4.167286786,,,,,,
"[-78.479715, 38.064148]",G0027LB5100,ENCL,-78.479715,38.064148,© Google,2019-07,45JIZWyZwvqZURgHxmR0YA,OK,38.06414666,-78.47976246,4.167523043,1,1,1,0,0,
"[-78.506672, 38.030719]",F2325TH9100,ENCL,-78.506672,38.030719,© Google,2015-10,PX5m81me8w0HDYPY9Jy5Bw,OK,38.0306827,-78.50668422,4.16988781,1,1,1,0,0,
"[-78.511049, 38.030856]",F2325RH3100,ENFL,-78.511049,38.030856,© Google,2019-07,JGyQM_OPi5DbIPBP5GI3Kw,OK,38.0308447,-78.5110037,4.170234088,,,,,,
"[-78.458242, 38.045306]",G0026XC8600,COLN,-78.458242,38.045306,© Google,2014-10,hElzkA8Cdb-j0Wn-Tm5BuA,OK,38.04527002,-78.45822829,4.170705063,1,1,1,0,0,
"[-78.462043, 38.045155]",G0026VC6500,ENFL,-78.462043,38.045155,© Google,2019-07,6ZeEx9oTUCFPa1VOr03UDQ,OK,38.04516852,-78.46199866,4.171945248,,,,,,
"[-78.502624, 38.02851]",F2325WF2400,ENCL,-78.502624,38.02851,© Google,2019-07,EoFOYNg6VCrHg9-KmO4AxQ,OK,38.0285118,-78.5025765,4.175209241,1,1,1,0,0,
"[-78.490577, 38.021856]",G0025FA3700,ENCL,-78.490577,38.021856,© Google,2019-07,YsBgqnXIa5afwnaLlMV1bw,OK,38.02184059,-78.49062039,4.17584258,,,,,,
"[-78.483071, 38.059437]",G0026JM6800,ENCL,-78.483071,38.059437,© Google,2014-10,__vWPxW5ZCbPVordL8sXpg,OK,38.05947405,-78.48307932,4.176529681,1,1,1,0,0,
"[-78.468501, 38.020007]",G0024SO0500,ENCL,-78.468501,38.020007,© Google,2019-07,drwaJ-wPE0KjDW3WDy3MQA,OK,38.0199923,-78.4685448,4.177815108,1,1,1,0,0,
"[-78.472102, 38.028324]",G0025PF9400,ENFL,-78.472102,38.028324,© Google,2019-07,1e7O_3f_0bXouxXU96T0Ow,OK,38.02830284,-78.47214136,4.178495447,,,,,,
"[-78.466981, 38.027953]",G0025SF8000,ENCL,-78.466981,38.027953,© Google,2018-06,6QWZYs9ARpyKLuXt3b9Sjw,OK,38.02791556,-78.466976,4.178701101,1,1,1,0,0,
"[-78.46906, 38.019209]",G0024RN6900,ENCL,-78.46906,38.019209,© Google,2018-06,S8G7_4mKbLYJlkOo2iCI_Q,OK,38.01917152,-78.46906481,4.181674815,1,1,1,0,0,
"[-78.512885, 38.021436]",F2325QA4400,ENCL,-78.512885,38.021436,© Google,2019-07,ryEnpfGkFvYT7-Qccbh9Uw,OK,38.0214113,-78.512849,4.184342755,,,,,,
"[-78.470803, 38.036027]",G0025QK5800,ENCL,-78.470803,38.036027,© Google,2012-08,-VByPCxWNtaNraKonHQLsQ,OK,38.03598929,-78.47080483,4.188497205,1,1,1,0,0,
"[-78.503669, 38.043305]",F2326VB6100,ENFL,-78.503669,38.043305,© Google,2019-07,wvtDThNg00Jb5O5WcTsP7A,OK,38.04328,-78.5036332,4.192360573,,,,,,
"[-78.468694, 38.026629]",G0025RE8100,ENCL,-78.468694,38.026629,© Google,2019-07,k-R81jFeC8IL8kOsSTarag,OK,38.02666479,-78.46867876,4.192417807,,,,,,
"[-78.493423, 38.039981]",G0025DN6700,OPEN,-78.493423,38.039981,© Google,2012-08,HTyc6J9LNh0TfD62Y4i5nQ,OK,38.04000475,-78.49346018,4.195819998,,,,,,
"[-78.480909, 38.014957]",G0024KK8800,ENCL,-78.480909,38.014957,© Google,2012-10,D207UNOW840t0357iB6zmQ,OK,38.01492804,-78.48093972,4.196230476,,,,,,
"[-78.465941, 38.032682]",G0025TI4500,ENCL,-78.465941,38.032682,© Google,2017-06,YVMjwk60UT3X9rOjYbOfZA,OK,38.03264441,-78.46593561,4.199570307,,,,,,
"[-78.513135, 38.02722]",F2325QE2400,ENCL,-78.513135,38.02722,© Google,2019-07,uW1uXXaJ42HuZZT8BSVkgA,OK,38.02719055,-78.51316506,4.201117385,,,,,,
"[-78.484158, 38.020398]",G0024IO9700,ENCL,-78.484158,38.020398,© Google,2019-07,7zTsDcE6Smefbuj8gDri0A,OK,38.02038694,-78.48411222,4.20283907,1,1,1,0,0,
"[-78.477206, 38.044055]",G0026NB0700,ENFL,-78.477206,38.044055,© Google,2019-07,WGJ9fVlwSOwxUyL1rdabfA,OK,38.04407715,-78.47724489,4.207121438,,,,,,
"[-78.502428, 38.049813]",F2326WF4900,ENCL,-78.502428,38.049813,© Google,2019-07,wO7Y7h9HBf15T-3Wyvk3CQ,OK,38.04979952,-78.50238318,4.208864986,,,,,,
"[-78.492216, 38.041299]",G0025EO3900,ENFL,-78.492216,38.041299,© Google,2019-07,OzMR847mQ4ixFtD2z4y2MQ,OK,38.04130542,-78.49216871,4.211891228,,,,,,
"[-78.49321, 38.020333]",G0024DO7600,ENCL,-78.49321,38.020333,© Google,2019-07,hFehONTQnITjE3HffWecgQ,OK,38.02030341,-78.49317982,4.220583144,,,,,,
"[-78.492875, 38.020012]",G0024DO9600,ENCL,-78.492875,38.020012,© Google,2012-10,3_M-jXcEBoas_w1nBodwnA,OK,38.01998346,-78.4929068,4.222947635,1,1,1,medium,0,
"[-78.513618, 38.023494]",F2325QB0800,ENCL,-78.513618,38.023494,© Google,2019-07,5URXsxWuO15DBs-4p-mESA,OK,38.02346943,-78.51365482,4.22962596,,,,,,
"[-78.508801, 38.018254]",F2324SN6100,ENFL,-78.508801,38.018254,© Google,2019-07,-3NvEF-sXiUGDrWAW2hFEw,OK,38.0182158,-78.5088007,4.240160422,,,,,,
"[-78.519602, 38.027206]",F2325ME4400,ENCL,-78.519602,38.027206,© Google,2019-07,vDHiuykBgGOFqHh-3orV0w,OK,38.02718582,-78.51964303,4.241825737,,,,,,
"[-78.486871, 38.0369]",G0025HL4600,ENFL,-78.486871,38.0369,© Google,2019-07,VgM6BaT_oqGK9RO1zDKfOQ,OK,38.03688677,-78.48691633,4.241948477,1,1,1,0,0,
"[-78.471427, 38.038824]",G0025QN1100,ENCL,-78.471427,38.038824,© Google,2019-07,PcbJjkG_QgBSSTG3-IcuLA,OK,38.03881945,-78.471379,4.243897373,1,1,1,0,0,
"[-78.478807, 38.056308]",G0026MK0600,OPEN,-78.478807,38.056308,© Google,2014-10,-iYwdKWJ6gYaCHHUivberA,OK,38.05627258,-78.47878877,4.244651547,1,1,1,0,0,
"[-78.512691, 38.017546]",F2324QM5600,ENFL,-78.512691,38.017546,© Google,2019-07,ZgcexUwz5dFDqCXA-QJXPw,OK,38.01750905,-78.51267854,4.24511519,1,1,1,0,0,
"[-78.497239, 38.056895]",G0026BL5000,ENCL,-78.497239,38.056895,© Google,2019-07,QyHiGpM0BjZiY17uVY-xhQ,OK,38.05687453,-78.4971981,4.248550782,1,1,1,0,0,
"[-78.497239, 38.056895]",G0026BL5000,ENCL,-78.497239,38.056895,© Google,2019-07,QyHiGpM0BjZiY17uVY-xhQ,OK,38.05687453,-78.4971981,4.248550782,1,1,1,0,0,
"[-78.481127, 38.025756]",G0025KD6500,ENCL,-78.481127,38.025756,© Google,2018-06,lFZvaMWIgi9Bha7JrJ2RLQ,OK,38.02573846,-78.48117001,4.248754264,,,,,,
"[-78.477389, 38.027932]",G0025MF9300,ENCL,-78.477389,38.027932,© Google,2019-07,70pTt-seCktFrHlQA1XehQ,OK,38.02789486,-78.4774008,4.250371762,1,1,1,0,0,
"[-78.483105, 38.032751]",G0025JI5900,COXX,-78.483105,38.032751,© Google,2019-07,rqam0rv9zCuBuyziR63rRA,OK,38.03272899,-78.48314462,4.25100693,,,,,,
"[-78.47992, 38.014503]",G0024LK5500,ENFL,-78.47992,38.014503,© Google,2012-07,hiH3K6hj373871PER1Hy1g,OK,38.0144696,-78.47994372,4.252063239,1,1,1,0,0,
"[-78.482106, 38.02323]",G0025KB1500,ENCL,-78.482106,38.02323,© Google,2017-07,wSMiljOBXEn5b0O-uKB_aA,OK,38.0231953,-78.48208546,4.252932051,1,1,1,0,0,
"[-78.475919, 38.034314]",G0025NJ6600,ENCL,-78.475919,38.034314,© Google,2012-10,mnIRoveGUpcdr8dPWvXZ-A,OK,38.03427747,-78.47590437,4.253025451,1,1,1,medium,0,
"[-78.470992, 38.056171]",G0026QK5500,ENCL,-78.470992,38.056171,© Google,2014-10,Um888hOFthqlMVImMW-qPg,OK,38.05613366,-78.47098104,4.254583407,,,,,,
"[-78.514904, 38.024253]",F2325PC2300,ENCL,-78.514904,38.024253,© Google,2019-07,mhhGJf32lg5nCpN0fBzX1g,OK,38.02424654,-78.51485623,4.254916337,,,,,,
"[-78.489376, 38.050928]",G0026GG0700,ENCL,-78.489376,38.050928,© Google,2019-07,l_Jq3xwibKJvDvDUh4dQbw,OK,38.05089003,-78.48936884,4.260687709,,,,,,
"[-78.474825, 38.027276]",G0025OE4600,ENCL,-78.474825,38.027276,© Google,2012-10,ulrHROBAKA6FndmCvamxrQ,OK,38.02724506,-78.47485374,4.261443662,1,1,1,0,0,
"[-78.490432, 38.026613]",G0025FE3100,COLN,-78.490432,38.026613,© Google,2017-07,GCx2jj5-BvIa1XOO5an0YQ,OK,38.0265746,-78.4904333,4.263812062,1,1,1,0,0,
"[-78.506588, 38.029099]",F2325UF0800,ENCL,-78.506588,38.029099,© Google,2008-08,bf81H3CySMxEH3GjiteA0w,OK,38.02909206,-78.50663578,4.264617406,1,1,1,0,0,
"[-78.495492, 38.039497]",G0025CN4500,ENCL,-78.495492,38.039497,© Google,2019-07,fJnHunYtBJr6bTf6G75dTg,OK,38.0394754,-78.4954518,4.266360708,,,,,,
"[-78.475378, 38.029685]",G0025OG0300,ENFL,-78.475378,38.029685,© Google,2019-07,yxU6wCOw5jWAcxcyV_i0TQ,OK,38.02965336,-78.47535039,4.267750725,,,,,,
"[-78.473485, 38.03091]",G0025PH1200,ENCL,-78.473485,38.03091,© Google,2019-07,5WDPjfAM-7TwuI2cvLL0bQ,OK,38.03093311,-78.47344611,4.270499153,,,,,,
"[-78.507389, 38.014341]",F2324TK5300,ENCL,-78.507389,38.014341,© Google,2012-07,kC-p6VQknXUEePwjG1SB_g,OK,38.01431299,-78.50735562,4.273069383,,,,,,
"[-78.502574, 38.017244]",F2324WM3400,ENCL,-78.502574,38.017244,© Google,2019-07,W4R2mGQtSWFAncbM-B_LsQ,OK,38.0172593,-78.5025293,4.276819126,,,,,,
"[-78.473157, 38.037499]",G0025PM3000,ENCL,-78.473157,38.037499,© Google,2012-08,RuKkuH8uOxa3gVkG9t11jA,OK,38.03748963,-78.47320426,4.276959581,,,,,,
"[-78.461298, 38.034993]",G0025WK0100,ENCL,-78.461298,38.034993,© Google,2019-07,Sp21sqOOKqA_giL4ExRNJA,OK,38.03496006,-78.46132329,4.277285773,,,,,,
"[-78.497025, 38.034867]",G0025BK5000,ENCL,-78.497025,38.034867,© Google,2015-10,h-m3fAhkk1AqEtRaxKX5vg,OK,38.03489999,-78.49705018,4.277545003,1,1,1,0,0,
"[-78.467008, 38.037322]",G0025SL8800,ENCL,-78.467008,38.037322,© Google,2019-07,NS44usH6gJ8bDcs-isDbkQ,OK,38.03735001,-78.46704152,4.280911938,,,,,,
"[-78.462904, 38.040032]",G0025VN1900,ENCL,-78.462904,38.040032,© Google,2019-07,g5mav3UvbgkywM0QZsXCoA,OK,38.04003772,-78.46285576,4.282336227,1,1,1,medium,0,
"[-78.515389, 38.014968]",F2324OK9600,ENCL,-78.515389,38.014968,© Google,2019-07,LRZkLvSoZMlA8iQhJJQSpA,OK,38.01497393,-78.51534081,4.282639092,,,,,,
"[-78.484797, 38.048164]",G0026IE6600,ENCL,-78.484797,38.048164,© Google,2012-08,V8kSFMKH3TVGV_I_tO3iEw,OK,38.04814531,-78.4848397,4.283898453,,,,,,
"[-78.479228, 38.021237]",G0025LA8100,ENCL,-78.479228,38.021237,© Google,2019-07,nLQZ6U1W3E8xrPj3Ml2wmQ,OK,38.02126056,-78.47926665,4.284638352,1,1,1,0,0,
"[-78.45551, 38.023842]",G0125BC5100,ENCL,-78.45551,38.023842,© Google,2019-07,yfRi21yuGEcj2vyfOai3Hg,OK,38.0238427,-78.4555588,4.285540418,,,,,,
"[-78.467139, 38.02857]",G0025SF6400,ENCL,-78.467139,38.02857,© Google,2012-08,M2NfbzfS4QOAz6BZ4QLpzg,OK,38.02859074,-78.46718023,4.290037252,1,1,1,0,0,
"[-78.51457, 38.013729]",F2324PJ3600,ENCL,-78.51457,38.013729,© Google,2019-07,3HiAOFSWbR8_sOg9RRc2Qg,OK,38.01373931,-78.5146171,4.291617996,,,,,,
"[-78.495277, 38.025424]",G0025CD5200,ENCL,-78.495277,38.025424,© Google,2017-06,9QoZ1uCUD6POO5JiV94X1w,OK,38.02546262,-78.49527437,4.29244828,,,,,,
"[-78.487521, 38.031658]",G0025HH0700,ENCL,-78.487521,38.031658,© Google,2018-06,oqvNsm5rB5sYsyS2VYtZjA,OK,38.03161933,-78.48752261,4.29499384,,,,,,
"[-78.501141, 38.036516]",F2325XL1200,ENCL,-78.501141,38.036516,© Google,2019-07,rB7iVWmy8AqxL4YUoao8lw,OK,38.03649845,-78.50118462,4.296524908,,,,,,
"[-78.458598, 38.024098]",G0025XC6200,ENCL,-78.458598,38.024098,© Google,2019-07,C0CD9GA7ovM14hRoXGHbcw,OK,38.02412599,-78.4585642,4.296634202,,,,,,
"[-78.489501, 38.035953]",G0025FK9800,ENCL,-78.489501,38.035953,© Google,2019-07,G7EZRHnGDc2HsL43kkEGQg,OK,38.03596387,-78.48954799,4.297664657,,,,,,
"[-78.506562, 38.029974]",F2325TG9500,OPEN,-78.506562,38.029974,© Google,2015-10,3RKGN42KD0bCSM7RjqdK0A,OK,38.02997897,-78.50661063,4.305465223,1,1,1,0,0,
"[-78.501171, 38.027135]",F2325XE1400,ENCL,-78.501171,38.027135,© Google,2012-08,B0dNxvMnTiemgovL0zQJuA,OK,38.02712061,-78.50112542,4.308716604,,,,,,
"[-78.495042, 38.029634]",G0025CG7200,ENCL,-78.495042,38.029634,© Google,2019-07,SbHTVrhRa0Qvt_9BIuiJKQ,OK,38.02963984,-78.49499348,4.308749786,,,,,,
"[-78.501211, 38.050655]",F2326XG3600,ENCL,-78.501211,38.050655,© Google,2019-07,T67IlWG21f3dyCHdSURing,OK,38.05067019,-78.50125623,4.313170032,,,,,,
"[-78.482317, 38.02293]",G0025KB0300,ENCL,-78.482317,38.02293,© Google,2017-07,Nw3h5m_Lbdsk8yFRwNv3ag,OK,38.02289563,-78.48229397,4.317925105,,,,,,
"[-78.470908, 38.04605]",G0026QC5500,ENFL,-78.470908,38.04605,© Google,2019-07,7QjUsAYxNmjofc-xwRGzOg,OK,38.0460228,-78.4708728,4.319931118,1,1,1,0,0,
"[-78.482514, 38.022668]",G0025JB8000,ENCL,-78.482514,38.022668,© Google,2017-07,MKz_1ywsTleF-se8Jrr9jg,OK,38.02264412,-78.48247514,4.320574434,1,1,1,0,0,
"[-78.490396, 38.026354]",G0025FD3600,RECT,-78.490396,38.026354,© Google,2017-07,a_2zXs6Nri9cWeNoRqTAew,OK,38.02634071,-78.49044227,4.322483742,,,,,,
"[-78.461499, 38.046101]",G0026VD9200,ENCL,-78.461499,38.046101,© Google,2019-07,SxaYg55D6o6Wc8MF12Rx4Q,OK,38.04608121,-78.46154145,4.325468629,,,,,,
"[-78.467147, 38.029342]",G0025SF7900,ENCL,-78.467147,38.029342,© Google,2019-07,t9fOm8yYEJH4fvhw4H1m0A,OK,38.02937819,-78.46712859,4.329804798,,,,,,
"[-78.498704, 38.022702]",G0025AB6200,ENCL,-78.498704,38.022702,© Google,2019-07,DlmCvaoXhW4bZhYpU4H6Ww,OK,38.02272601,-78.49874294,4.335265712,,,,,,
"[-78.50002, 38.046387]",F2326XD7500,ENCL,-78.50002,38.046387,© Google,2012-08,Ov1IJORnxLOTW1Uai79P6A,OK,38.04635245,-78.50004309,4.337031163,,,,,,
"[-78.484344, 38.022981]",G0025IB8400,ENFL,-78.484344,38.022981,© Google,2019-07,AaM4wB8RLLyzzj5f8kZJYQ,OK,38.02300974,-78.48437748,4.337980118,1,1,1,medium,0,
"[-78.496738, 38.029327]",G0025BG8000,ENCL,-78.496738,38.029327,© Google,2019-07,prXxN9HgEE2_ByB3-g48cg,OK,38.0293437,-78.4967827,4.340286324,,,,,,
"[-78.491293, 38.035207]",G0025EK8300,ENCL,-78.491293,38.035207,© Google,2019-07,DQdwLa_02jjvxCGowDa65g,OK,38.03516893,-78.49130439,4.342347127,,,,,,
"[-78.500039, 38.02823]",F2325XF8300,ENCL,-78.500039,38.02823,© Google,2019-07,S7dgoNwoiHyx3CK1hPVgtA,OK,38.0282338,-78.50008829,4.347927275,,,,,,
"[-78.481385, 38.030963]",G0025KH5200,ENCL,-78.481385,38.030963,© Peter Hedlund,2017-05,CAoSLEFGMVFpcE5EMDdObmswcG1JVTFKXzRaT1hSRUxwdmNIS29Fd2F3em91UTNw,OK,38.03093702,-78.48134793,4.348306621,,,,,,
"[-78.484665, 38.047588]",G0026IE6300,COXX,-78.484665,38.047588,© Google,2012-08,EvXGV2Ztjzr-TGfoU19WzQ,OK,38.04761445,-78.48470163,4.353651011,,,,,,
"[-78.499284, 38.045858]",G0026AC1900,ENCL,-78.499284,38.045858,© Google,2012-08,SV4XwfAm0O7oD0OULruLPA,OK,38.04586651,-78.49923554,4.357092779,,,,,,
"[-78.467742, 38.032431]",G0025SI3300,ENCL,-78.467742,38.032431,© Google,2012-08,Ane0KE_3v5Xy-3jAKDiz2w,OK,38.03242033,-78.46778979,4.359376266,1,1,1,0,0,
"[-78.482688, 38.033479]",G0025JJ8100,ENCL,-78.482688,38.033479,© Google,2019-07,Rj743495hguG0yPBV0ePNA,OK,38.03343997,-78.4826823,4.360569657,1,1,1,0,0,
"[-78.521347, 38.025152]",F2325LC5900,ENCL,-78.521347,38.025152,© Google,2015-10,POnhIdUREHRpTcvLVjwNuw,OK,38.02518399,-78.52137588,4.362818504,,,,,,
"[-78.467646, 38.030621]",G0025SH4000,ENCL,-78.467646,38.030621,© Google,2012-08,RPvHDyg0GCyehRbdiSEz5g,OK,38.03058743,-78.46767192,4.366729595,,,,,,
"[-78.460491, 38.04269]",G0026WA5600,ENCL,-78.460491,38.04269,© Google,2019-07,JMym5ILQ4x1K_ZmkzTx3pg,OK,38.04265367,-78.46051027,4.373219498,1,1,1,0,0,
"[-78.479105, 38.015038]",G0024LK8800,ENCL,-78.479105,38.015038,© Google,2019-07,cuj1_WIafJKN69-aw7PXCQ,OK,38.01499883,-78.47909903,4.379479423,1,1,1,0,0,
"[-78.472864, 38.019092]",G0024PN4800,ENCL,-78.472864,38.019092,© Google,2019-07,lakR5LO0meYLdiO5nZIsIA,OK,38.0190601,-78.4728346,4.382002324,,,,,,
"[-78.464005, 38.031552]",G0025UH4600,ENCL,-78.464005,38.031552,© Google,2019-07,ujxvluqUeakSMDE4qsIfQQ,OK,38.0315286,-78.4640452,4.382060896,1,1,1,0,0,
"[-78.477824, 38.021715]",G0025MA6600,ENCL,-78.477824,38.021715,© Google,2012-10,T4Cu4QriA14qhW4AF10SrQ,OK,38.02168146,-78.47785043,4.386606314,1,1,1,0,0,
"[-78.493432, 38.04971]",G0026DF6800,ENCL,-78.493432,38.04971,© Google,2019-07,Waby4LSYJzvor2cx1VISwQ,OK,38.04971812,-78.49338308,4.387313616,1,1,1,0,0,
"[-78.478151, 38.030674]",G0025MH4200,ENCL,-78.478151,38.030674,© Google,2019-07,x794N5yLxzk412hdmjkCHQ,OK,38.03063438,-78.47815044,4.398049492,,,,,,
"[-78.469389, 38.045371]",G0026RC4600,ENCL,-78.469389,38.045371,© Google,2019-07,GBhJC_4i9z_9EpSK4xnEsA,OK,38.04540896,-78.46940339,4.398402449,,,,,,
"[-78.507723, 38.023035]",F2325TB6600,ENCL,-78.507723,38.023035,© Google,2019-07,HdHTBA9JcsoKyWpQYOvvpA,OK,38.0230014,-78.5077496,4.400480702,,,,,,
"[-78.492755, 38.058303]",G0026EM0000,ENCL,-78.492755,38.058303,© Google,2017-06,acftBcdeequPvCrlVM5unw,OK,38.05830035,-78.49280503,4.40101217,,,,,,
"[-78.470548, 38.03655]",G0025QL7300,ENCL,-78.470548,38.03655,© Google,2012-08,VHsU6N89TM8Wke2-iokGfA,OK,38.03657368,-78.47050779,4.401122592,1,1,1,0,0,
"[-78.488034, 38.049573]",G0026GF7700,ENFL,-78.488034,38.049573,© Google,2012-08,pnCduKqZaE3BY1JVjnNPyw,OK,38.04959519,-78.4879924,4.404137115,1,1,1,0,0,
"[-78.473322, 38.017442]",G0024PM1700,ENCL,-78.473322,38.017442,© Google,2018-06,LuYyOi_r_Qwmk4YLAOTloQ,OK,38.01740957,-78.47329307,4.405763009,,,,,,
"[-78.492585, 38.054459]",G0026EJ0300,ENCL,-78.492585,38.054459,© Google,2019-07,DYxPo2jJzb0ZzlHtvYdjeg,OK,38.05446793,-78.49253606,4.407936783,,,,,,
"[-78.478175, 38.02892]",G0025MF4800,ENCL,-78.478175,38.02892,© Google,2019-07,M2ze85kYSICCvmuMSis9mg,OK,38.02888862,-78.47820579,4.408859001,,,,,,
"[-78.481786, 38.038571]",G0025KM2700,ENCL,-78.481786,38.038571,© Google,2017-06,pCUvrVM2kbS402ifHUtOmA,OK,38.03855654,-78.48183304,4.430116284,,,,,,
"[-78.508214, 38.036649]",F2325TL0400,ENFL,-78.508214,38.036649,© Google,2019-07,SwJLAV6hujHNfeJqkuxsdg,OK,38.03662293,-78.50817579,4.430189136,,,,,,
"[-78.488703, 38.027873]",G0025GF3000,ENCL,-78.488703,38.027873,© Google,2019-07,C9SWwHpIokG3qiwWCAq_8A,OK,38.02786135,-78.48865473,4.43065,,,,,,
"[-78.511734, 38.010777]",F2324QH9700,ENCL,-78.511734,38.010777,© Google,2012-07,uUBuIvirfUUCKijf4FD2hw,OK,38.01075921,-78.51168877,4.43600041,1,1,1,0,0,
"[-78.474403, 38.033253]",G0025OI5900,ENCL,-78.474403,38.033253,© Google,2017-06,RRXbZlD5U49uLZ1CrC4D_A,OK,38.03329161,-78.47441608,4.436548128,,,,,,
"[-78.487826, 38.030526]",G0025GH8000,ENCL,-78.487826,38.030526,© Google,2019-07,HFLV3ERQQC33jx3KQsn91A,OK,38.03051633,-78.48787503,4.436805685,,,,,,
"[-78.479451, 38.034394]",G0025LJ7700,ENCL,-78.479451,38.034394,© Google,2016-09,knu5rwa25HY54fQy1dna3w,OK,38.03437506,-78.47940649,4.437482758,,,,,,
"[-78.499385, 38.049083]",G0026AF1400,ENCL,-78.499385,38.049083,© Google,2012-08,lWDPbHTqDkj9TOZAAwkZhA,OK,38.04905185,-78.49941669,4.437537035,,,,,,
"[-78.499441, 38.041257]",G0025AO1700,ENCL,-78.499441,38.041257,© Google,2019-07,Op8PlDJvxv8zdlkKyvxpGw,OK,38.04127309,-78.49939469,4.440316872,,,,,,
"[-78.482905, 38.02955]",G0025JG6200,ENCL,-78.482905,38.02955,© Google,2019-07,PLF3lwB18mlR3az4lsgcIQ,OK,38.02958997,-78.48290296,4.440459219,,,,,,
"[-78.492794, 38.037487]",G0025EM0000,ENCL,-78.492794,38.037487,© Google,2017-06,QxE2Mp7TM4LvNKDywnZihQ,OK,38.03745122,-78.49277136,4.441453077,,,,,,
"[-78.497496, 38.039891]",G0025BN3700,ENCL,-78.497496,38.039891,© Google,2018-06,9ndNP01iohlKf2ftbO3Ljg,OK,38.03990786,-78.49754191,4.443365143,,,,,,
"[-78.498457, 38.028965]",G0025AF8700,ENFL,-78.498457,38.028965,© Google,2019-07,YjdEPH-BZZnVBd9W08f9yA,OK,38.02898265,-78.49841156,4.44482803,,,,,,
"[-78.471946, 38.034351]",G0025PJ9700,ENCL,-78.471946,38.034351,© Google,2012-08,oxTw2faQDPyrBqVKPYOhSA,OK,38.03433314,-78.47190065,4.447590218,,,,,,
"[-78.501666, 38.041885]",F2326WA7000,ENCL,-78.501666,38.041885,© Google,2019-07,ZN6y0ZG_WG6A-143qpmjUQ,OK,38.04192269,-78.50164868,4.45075503,,,,,,
"[-78.516524, 38.026617]",F2325OE2000,ENCL,-78.516524,38.026617,© Google,2019-07,YaaybhI51efKNjxHTHbT8Q,OK,38.02663946,-78.516482,4.451039252,,,,,,
"[-78.467735, 38.033322]",G0025SJ4000,ENCL,-78.467735,38.033322,© Google,2019-07,j2SZOcHrLUFlIPGhgj4IyQ,OK,38.03334896,-78.46777256,4.452621667,,,,,,
"[-78.495714, 38.03879]",G0025CN4000,ENCL,-78.495714,38.03879,© Google,2017-06,nK6GNDXcVQr_pwbQ4sFd9Q,OK,38.03882883,-78.49570122,4.453608869,1,1,1,high,0,
"[-78.493824, 38.038245]",G0025DM4600,ENCL,-78.493824,38.038245,© Google,2012-08,XtGMkbfYVXbe4QOTnmGtWA,OK,38.0382782,-78.4938525,4.454170832,,,,,,
"[-78.482011, 38.034219]",G0025KJ1500,ENCL,-78.482011,38.034219,© Google,2019-07,hfzB-p2fYUYFVuaN0cxdgQ,OK,38.03425826,-78.48202149,4.45456626,,,,,,
"[-78.51875, 38.025107]",F2325MC9900,ENCL,-78.51875,38.025107,© Google,2015-10,3JfuQFaKkMVx0ryhMwAt2g,OK,38.02507622,-78.51871741,4.456992731,1,1,1,0,0,
"[-78.483852, 38.056041]",G0026JK1400,ENCL,-78.483852,38.056041,© Google,2019-07,c5ZAUlqy7dvpK2c299KLUQ,OK,38.05600508,-78.48382916,4.462469801,0,1,1,medium,0,
"[-78.485385, 38.04452]",G0026IC2000,ENCL,-78.485385,38.04452,© Google,2019-07,pUVs8xARKrazyG5r24OGeA,OK,38.0444798,-78.48538341,4.464165521,1,1,1,0,0,
"[-78.478106, 38.034332]",G0025MJ4600,ENCL,-78.478106,38.034332,© Google,2012-08,kYgfvb7fjEEw8kgKMO4gpQ,OK,38.0343121,-78.4780618,4.465016481,,,,,,
"[-78.482648, 38.034245]",G0025JJ8600,ENCL,-78.482648,38.034245,© Google,2019-07,LRMM3sKRqE7FWLKUeax29w,OK,38.0342612,-78.48269458,4.467355306,,,,,,
